,index,track_id,name,artists_names,artists_ids,artists_count,popularity,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
847,834,1bmKwuKJXqQRlFBPqLwkcQ,West Coast - Solomun Remix,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,38,8.126333333333333,0.776,0.665,11,-8.599,1,0.0412,0.0857,0.353,0.134,0.324,120.012,audio_features,1bmKwuKJXqQRlFBPqLwkcQ,spotify:track:1bmKwuKJXqQRlFBPqLwkcQ,https://api.spotify.com/v1/tracks/1bmKwuKJXqQRlFBPqLwkcQ,https://api.spotify.com/v1/audio-analysis/1bmKwuKJXqQRlFBPqLwkcQ,487581,4
848,835,00Ib3wOPcbqZsb9rh1AILF,Choice is Yours (feat. Slightly Stoopid),"Stick Figure, Slightly Stoopid","5SXEylV07TC57eanSxxg4R, 6MxlVTY6PmY8Nyn16fvxtb",2,28,5.102366666666667,0.703,0.711,2,-6.368,1,0.0976,0.169,0.0539,0.0852,0.667,169.959,audio_features,00Ib3wOPcbqZsb9rh1AILF,spotify:track:00Ib3wOPcbqZsb9rh1AILF,https://api.spotify.com/v1/tracks/00Ib3wOPcbqZsb9rh1AILF,https://api.spotify.com/v1/audio-analysis/00Ib3wOPcbqZsb9rh1AILF,306143,4
849,836,4Ri84aoor16uSkNtpAvPgQ,The Big Unknown,Elder Island,3EnbnmqrrvApHJs6FMvYik,1,56,5.059516666666667,0.919,0.44,1,-11.588,1,0.0689,0.173,0.00392,0.0681,0.369,114.972,audio_features,4Ri84aoor16uSkNtpAvPgQ,spotify:track:4Ri84aoor16uSkNtpAvPgQ,https://api.spotify.com/v1/tracks/4Ri84aoor16uSkNtpAvPgQ,https://api.spotify.com/v1/audio-analysis/4Ri84aoor16uSkNtpAvPgQ,303572,4
850,837,57BIYx2fu2Q8Eg1PFq7cq7,Smooth Criminals,"Complex, dwmnd, Hatemost, Styl Mo","7cayVDvqoJgdZZtBELg0e3, 2y2N214hXiUO9Y1VyYl8tB, 39MSMcTSVkk9Wy5X1Dozwp, 5vcLO0kMM1sarGeTNRoQks",4,21,4.114933333333333,0.764,0.472,1,-11.511,1,0.339,0.147,0.0,0.189,0.38,84.624,audio_features,57BIYx2fu2Q8Eg1PFq7cq7,spotify:track:57BIYx2fu2Q8Eg1PFq7cq7,https://api.spotify.com/v1/tracks/57BIYx2fu2Q8Eg1PFq7cq7,https://api.spotify.com/v1/audio-analysis/57BIYx2fu2Q8Eg1PFq7cq7,246897,4
851,838,5Hn7uZqDarw5VTNX1XluV3,"Bullwinkle, Pt. II",The Centurians,7CkD6EhsfLIn8UMhw9QsPf,1,51,2.2757666666666667,0.4,0.348,7,-15.4,0,0.037,0.773,0.78,0.0889,0.331,157.808,audio_features,5Hn7uZqDarw5VTNX1XluV3,spotify:track:5Hn7uZqDarw5VTNX1XluV3,https://api.spotify.com/v1/tracks/5Hn7uZqDarw5VTNX1XluV3,https://api.spotify.com/v1/audio-analysis/5Hn7uZqDarw5VTNX1XluV3,136547,4
852,839,3u5N55tHf7hXATSQrjBh2q,Freed From Desire,Gala,3OqTvcWgb0xaainosGVvuZ,1,77,3.556566666666667,0.704,0.861,2,-4.221,0,0.0493,0.587,0.0615,0.0992,0.636,128.99,audio_features,3u5N55tHf7hXATSQrjBh2q,spotify:track:3u5N55tHf7hXATSQrjBh2q,https://api.spotify.com/v1/tracks/3u5N55tHf7hXATSQrjBh2q,https://api.spotify.com/v1/audio-analysis/3u5N55tHf7hXATSQrjBh2q,213394,4
853,840,5eKcayEb4qWJq0pGFWOM8i,Big Poppa - Radio Edit; 2014 Remaster,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,1,34,4.21535,0.753,0.558,9,-7.837,0,0.285,0.293,0.0,0.0617,0.753,84.669,audio_features,5eKcayEb4qWJq0pGFWOM8i,spotify:track:5eKcayEb4qWJq0pGFWOM8i,https://api.spotify.com/v1/tracks/5eKcayEb4qWJq0pGFWOM8i,https://api.spotify.com/v1/audio-analysis/5eKcayEb4qWJq0pGFWOM8i,252922,4
854,841,6TyArMPu4gWnVXDkJf1PBQ,Callisto,"Stephan Bodzin, Marc Romboy","2nq2BeSbzExGAv3Y4HgUf7, 623ecFS6T9xsx9Rb98eii5",2,25,8.786466666666668,0.807,0.554,5,-10.456,0,0.0771,0.00447,0.93,0.0814,0.38,125.004,audio_features,6TyArMPu4gWnVXDkJf1PBQ,spotify:track:6TyArMPu4gWnVXDkJf1PBQ,https://api.spotify.com/v1/tracks/6TyArMPu4gWnVXDkJf1PBQ,https://api.spotify.com/v1/audio-analysis/6TyArMPu4gWnVXDkJf1PBQ,527188,4
855,842,3o2YNwS9DuePMW3Hb1YKoH,Дорогие мои москвичи,"Leonid Utyosov, Эдита Утёсова","2mffFgZDoS2b9aTOtoOS9n, 2fbS1VX2Iod9PfNjRvG1Wj",2,5,2.9257166666666667,0.557,0.288,3,-14.486,1,0.0486,0.905,0.0,0.127,0.516,86.184,audio_features,3o2YNwS9DuePMW3Hb1YKoH,spotify:track:3o2YNwS9DuePMW3Hb1YKoH,https://api.spotify.com/v1/tracks/3o2YNwS9DuePMW3Hb1YKoH,https://api.spotify.com/v1/audio-analysis/3o2YNwS9DuePMW3Hb1YKoH,175544,4
856,843,4TA3rAYVMXTFGKAuNrLokU,Home Is Where,Caveboy,3B2czCg33JaJkntjWiCEO4,1,20,4.39105,0.286,0.721,2,-8.259,1,0.0437,0.0738,0.000476,0.138,0.134,119.947,audio_features,4TA3rAYVMXTFGKAuNrLokU,spotify:track:4TA3rAYVMXTFGKAuNrLokU,https://api.spotify.com/v1/tracks/4TA3rAYVMXTFGKAuNrLokU,https://api.spotify.com/v1/audio-analysis/4TA3rAYVMXTFGKAuNrLokU,263464,1
857,844,1ajZzqF0lW22QJnLrHvfZ1,Money,Five Knives,1gVEW5FbtR5sxgmGb8Wgfi,1,15,2.61635,0.691,0.505,0,-7.689,1,0.0417,0.00561,0.0365,0.362,0.346,127.991,audio_features,1ajZzqF0lW22QJnLrHvfZ1,spotify:track:1ajZzqF0lW22QJnLrHvfZ1,https://api.spotify.com/v1/tracks/1ajZzqF0lW22QJnLrHvfZ1,https://api.spotify.com/v1/audio-analysis/1ajZzqF0lW22QJnLrHvfZ1,156982,4
